story_num,speaker,fname,utt_num,utt_translation,sent_num,words,sent_translation
13,Itaibigai,13 MARTINS VISIT.pdf,13,He sleeps.,1,"['ao', 'aItii']",The foreigner [Martins] sleeps.
13,Itaibigai,13 MARTINS VISIT.pdf,14,"Yes, he intends to sleep.",1,"['hi', 'aigIa', 'ao', 'aitA', '-hoI', '-xiI', '-aibiga']",Thus the foreigner intends to go to sleep.
13,Itaibigai,13 MARTINS VISIT.pdf,15,He will take out bananas.,1,"['*', 'poogaIhiai', 'aIt', '-op', '-axA', '-isai']","(As has been mentioned,) [he] goes to sleep [on?] bananas."
13,Itaibigai,13 MARTINS VISIT.pdf,16,He will sleep.,1,"['ao', 'aItii']",The foreigner sleeps.
13,Itaibigai,13 MARTINS VISIT.pdf,17,Yes the Brazilian intends to sleep.,1,"['hi', 'aigIa', 'aoI', 'batIo', 'ao', 'aigIa', 'ait', '-aI', '-gA', '-hoI', '-xiI', '-haxA']",Thus the foreigner Martins intends to go to sleep.
13,Itaibigai,13 MARTINS VISIT.pdf,18,"Steve says, he sleeps.",1,"['ao', 'gA', '-sai']","(As has been mentioned,) the foreinger [Steve] spoke."
13,Itaibigai,13 MARTINS VISIT.pdf,18,"Steve says, he sleeps.",2,"['ao', 'xaItii']","""The foreigner [Martins] sleeps."""
13,Itaibigai,13 MARTINS VISIT.pdf,19,You will sleep!,1,"['*', 'aitA', '-hoI', '-xiig', '-aAti']",[You] still must go to sleep!
13,Itaibigai,13 MARTINS VISIT.pdf,20,You are drunk.,1,"['gIxai', 'piahoI', '*']",You [are] drunk.
13,Itaibigai,13 MARTINS VISIT.pdf,21,The boat must not hit wood (logs).,1,"['boitOhoi', 'iApai', 'i', 'bAob', '-i', '-sahaxaI', '-isai']","(As has been mentioned,) the boat must not hit them, the wood [logs]."
13,Itaibigai,13 MARTINS VISIT.pdf,22,He will sleep.,1,"['ao', 'aItii']",The foreigner sleeps.
13,Itaibigai,13 MARTINS VISIT.pdf,23,The Brazilian intends to sleep.,1,"['ao', 'aigIa', 'aitA', '-hoI', '-xiI', '-haI']",Thus the foreigner intends to go to sleep.
13,Itaibigai,13 MARTINS VISIT.pdf,24,"By day you go, Steve said to his customer.",1,"['*', 'his', '-O', 'iig', '-Aop', '-aAti']","""Leave in the day."""
13,Itaibigai,13 MARTINS VISIT.pdf,24,"By day you go, Steve said to his customer.",2,"['ao', 'bagi', 'ahoA', '-op', '-i', '-sai', '-hiAi']","(I heard that as has been mentioned,) the foreigner [Steve] went to talk to [his] customer."
13,Itaibigai,13 MARTINS VISIT.pdf,25,By day he will look for bananas.,1,"['his', '-O', 'ao', 'hoaxA', 'poogaIhiai', '-isai']",By day the foreigner will search for those bananas.
13,Itaibigai,13 MARTINS VISIT.pdf,26,He will sleep.,1,"['ao', 'aItii']",The foreigner sleeps.
13,Itaibigai,13 MARTINS VISIT.pdf,27,"Yes, the Brazilian, Martins, intends to sleep.",1,"['ao', 'aigIa', 'aitA', '-a', '-boI', '-xiI', 'batIo']","Thus the foreigner, Martins, intends to go to sleep."
13,Itaibigai,13 MARTINS VISIT.pdf,28,"Steve said, ""The Brazilian sleeps.""",1,"['ao', 'aigIa', 'hi', 'gA', '-sai']","(As has been mentioned,) the foreinger [Steve] thus spoke."
13,Itaibigai,13 MARTINS VISIT.pdf,28,"Steve said, ""The Brazilian sleeps.""",2,"['ao', 'aitIi']","""The foreigner [Martins] sleeps."""
13,Itaibigai,13 MARTINS VISIT.pdf,29,"Martins, you are drunk!",1,"['batIo', 'gIxai', 'piahoi', '*', '-koI']","""Martins, you [are] drunk!"""
13,Itaibigai,13 MARTINS VISIT.pdf,30,You go by day!,1,"['*', 'his', '-O', 'iig', '-Op', '-aAti']","""Leave by day!"""
13,Itaibigai,13 MARTINS VISIT.pdf,31,There are many logs.,1,"['pai', 'saIbA', '*', '-kaahaA']",[There are] many logs.
13,Itaibigai,13 MARTINS VISIT.pdf,32,It's nearly becoming night.,1,"['*', 'ahoagAa', 'hoI', '-koI']",[It has nearly] become night!
13,Itaibigai,13 MARTINS VISIT.pdf,33,He sleeps.,1,"['ao', 'aItii']",The foreigner sleeps.
13,Itaibigai,13 MARTINS VISIT.pdf,34,He is nearly asleep?,1,"['*', 'ait', '-aI', '-gA', '-hoI', '-xiig', '-Abai', '-hI']",Is [he] still nearly beginning to sleep?
13,Itaibigai,13 MARTINS VISIT.pdf,35,By day he will look for bananas.,1,"['his', '-O', 'ao', 'hoaxA', 'poogaIbi']",By day the foreigner will search for bananas.
13,Itaibigai,13 MARTINS VISIT.pdf,36,He sleeps.,1,"['ao', 'aItii']",The foreigner sleeps.
13,Itaibigai,13 MARTINS VISIT.pdf,37,"Yes, the Brazilian intends to sleep.",1,"['ao', 'aigIa', 'aitA', '-hoI', '-xiI', '-koI']",Thus the foreigner intends to go to sleep!
13,Itaibigai,13 MARTINS VISIT.pdf,38,"He (Isabi) said, ""The Brazilian sleeps.""",1,"['hi', 'gA', '-sai']","(As has been mentioned,) he [Xisaabi] spoke."
13,Itaibigai,13 MARTINS VISIT.pdf,38,"He (Isabi) said, ""The Brazilian sleeps.""",2,"['ao', 'aItii']","""The foreigner sleeps."""
13,Itaibigai,13 MARTINS VISIT.pdf,39,By day (Steve) will look for them (bananas).,1,"['his', '-O', 'ao', 'hoaxA']",By day the foreigner [Steve] will search.
13,Itaibigai,13 MARTINS VISIT.pdf,40,Well I (the speaker) almost went on board.,1,"['aigIa', 'ti', 'pabagA', '-haI']",Thus I [the speaker] almost went [on board the boat].
13,Itaibigai,13 MARTINS VISIT.pdf,41,"(Isabi) said, ""He sleeps.""",1,"['hi', 'gA', '-sai']","(As has been mentioned,) he [Xisaabi] spoke."
13,Itaibigai,13 MARTINS VISIT.pdf,41,"(Isabi) said, ""He sleeps.""",2,"['ao', 'aItii']","""The foreigner sleeps."""
13,Itaibigai,13 MARTINS VISIT.pdf,42,"He (Isabi) said, ""intends to sleep.""",1,"['hi', 'gA', '-sai', '-hIai']","(I heard that as has been mentioned,) he spoke."
13,Itaibigai,13 MARTINS VISIT.pdf,42,"He (Isabi) said, ""intends to sleep.""",2,"['ao', 'aItii']","""The foreigner sleeps."""
13,Itaibigai,13 MARTINS VISIT.pdf,43,"Steve said, ""Sleep here with me Martins,""",1,"['hi', 'gA', '-sai', '-hIai', 'isaitaOgi']","(I heard that as has been mentioned,) Steve spoke."
13,Itaibigai,13 MARTINS VISIT.pdf,43,"Steve said, ""Sleep here with me Martins,""",2,"['*', 'aitA', '-hoI', '-xiig', '-A', 'ti', 'batIo']","""[You] Martins [AND?] I certainly [should] still go to sleep."""
13,Itaibigai,13 MARTINS VISIT.pdf,44,You are drunk.,1,"['gIxai', 'pia', 'hoI', '-koI']",You have become drunk.
13,Itaibigai,13 MARTINS VISIT.pdf,45,The boat must not hit logs.,1,"['boitOhoi', 'iApia', 'bAob', '-i', '-sahaxaI']",The boat must not hit logs.
13,Itaibigai,13 MARTINS VISIT.pdf,46,"He (Steve) said, ""Go to sleep, so he went to sleep in the front of the boat.""",1,"['hi', 'gA', '-sai', '-hIai']","(I heard that as has been mentioned,) he [Steve] spoke."
13,Itaibigai,13 MARTINS VISIT.pdf,46,"He (Steve) said, ""Go to sleep, so he went to sleep in the front of the boat.""",2,"['*', 'aitA', '-iIg', '-A', '-hoAg', '-aAti']","""Continue to go to sleep."""
13,Itaibigai,13 MARTINS VISIT.pdf,46,"He (Steve) said, ""Go to sleep, so he went to sleep in the front of the boat.""",3,"['*', 'boitOhoi', '-boO', 'aitA', '-bOg', '-AhA', 'taIo']",Therefore [he] slept in the front of the boat.
13,Itaibigai,13 MARTINS VISIT.pdf,47,Bai nearly went into the front of the boat.,1,"['baI', 'hi', 'aigIa', 'boitOhoi', '-boO', 'aba', '-b', '-og', '-Abai', '-hI']","Thus, did Bai nearly enter the front of the boat?"
13,Itaibigai,13 MARTINS VISIT.pdf,48,"He entered, however, on top of the Brazilian.",1,"['*', 'ao', 'apoI', 'aba', '-gA', '-hoa', '-gAha', 'taIo']","Therefore/however, [Bai] entered on top of the foreigner."
13,Itaibigai,13 MARTINS VISIT.pdf,49,"He (Isabi) said, ""Yes"" he said, ""He sleeps.""",1,"['hi', 'aigIa', 'gA', 'xai', '-sai']","(As has been mentioned,) he thus spoke."
13,Itaibigai,13 MARTINS VISIT.pdf,49,"He (Isabi) said, ""Yes"" he said, ""He sleeps.""",2,"['hi', 'aigIa', 'hi', 'gA', '-sai']","(As has been mentioned,) he thus spoke."
13,Itaibigai,13 MARTINS VISIT.pdf,49,"He (Isabi) said, ""Yes"" he said, ""He sleeps.""",3,"['ao', 'aItIi']","""The foreigner sleeps."""
13,Itaibigai,13 MARTINS VISIT.pdf,50,He will sleep.,1,"['*', 'aitA', '-hoI']",[He] begins to sleep.
13,Itaibigai,13 MARTINS VISIT.pdf,51,He will still sleep!,1,"['*', 'aitA', '-hoI', '-xiig', '-aAti']",[He] must continue to go to sleep!
13,Itaibigai,13 MARTINS VISIT.pdf,52,It is getting dark.,1,"['Xoi', 'tio', 'abOp', '-i', '-kaAhaA']",It is getting dark. [Lit: The black sky arrives. Or: The sky becomes black.]
13,Itaibigai,13 MARTINS VISIT.pdf,53,"He (Isabi) said, ""Martins is angry.""",1,"['hi', 'gA', 'xai']",He [Xisaabi] spoke.
13,Itaibigai,13 MARTINS VISIT.pdf,53,"He (Isabi) said, ""Martins is angry.""",2,"['hi', 'ai']",He did.
13,Itaibigai,13 MARTINS VISIT.pdf,53,"He (Isabi) said, ""Martins is angry.""",3,"['batIo', 'ao', 'aOpa', 'xai']","""Martins the foreigner is angry."""
13,Itaibigai,13 MARTINS VISIT.pdf,54,He is nearly to leave.,1,"['hi', 'iIg', '-Op', '-Abai', '-xai']",He nearly leaves.
13,Itaibigai,13 MARTINS VISIT.pdf,55,"He (Isabi) said, ""Steve's customer nearly becomes angry.""",1,"['hi', 'aigIa', 'gA', 'xai']",He thus spoke.
13,Itaibigai,13 MARTINS VISIT.pdf,55,"He (Isabi) said, ""Steve's customer nearly becomes angry.""",2,"['ao', 'bagi', 'Aot', 'Aop', '-Abai', '-sai', '-hIai']","""(I heard that as has been mentioned,) the foreigner's [Steve's] customer nearly becomes angry."""
13,Itaibigai,13 MARTINS VISIT.pdf,56,"Isabi said, ""He will sleep there.""",1,"['Xisaabi', 'hi', 'g', '-sai']",Xisaabi spoke.
13,Itaibigai,13 MARTINS VISIT.pdf,56,"Isabi said, ""He will sleep there.""",2,"['ao', 'aItii']","""The foreigner sleeps."""
13,Itaibigai,13 MARTINS VISIT.pdf,57,He will sleep after he goes there.,1,"['*', 'aiti', 'gaI']",[He will] sleep there.
13,Itaibigai,13 MARTINS VISIT.pdf,57,He will sleep after he goes there.,2,"['*', 'aitA', '-iIg', 'Op', '-AhA', 'gabai', '-sai', '-hIai']","(I heard that as has been mentioned,) [he] will certainly afterwards go and continue to sleep."
13,Itaibigai,13 MARTINS VISIT.pdf,58,"Steve said to his customer, stay and sleep.",1,"['batIo', 'ao', 'bagI', 'ao', 'gA', '-sai']","(As has been mentioned,) the foreigner [Steve] spoke to Martins, his customer."
13,Itaibigai,13 MARTINS VISIT.pdf,58,"Steve said to his customer, stay and sleep.",2,"['*', 'ait', '-aI', '-gA', '-hoI', '-xiig', '-A']","""[You] continue to go to sleep."""
13,Itaibigai,13 MARTINS VISIT.pdf,59,"He (Steve) said, ""Go by day.""",1,"['ao', 'gA', '-sai', '-hIai']","(I heard that as has been mentioned,) the foreigner [Steve] spoke."
13,Itaibigai,13 MARTINS VISIT.pdf,59,"He (Steve) said, ""Go by day.""",2,"['*', 'his', '-O', 'iig', '-Aop', '-i', '-haI']","""Leave by day."""
13,Itaibigai,13 MARTINS VISIT.pdf,60,There are lost of logs.,1,"['boitOhoi', 'boitOhoi', 'iApai', 'saIbA', '*', '-kaAhaA']",Many logs are [by the] boat.
13,Itaibigai,13 MARTINS VISIT.pdf,61,The boat might hit the logs.,1,"['boitOhoi', 'i', 'apAob', '-i', '-sai', '-hIai']","(I heard that as has been mentioned,) the boat [might] hit them [the logs]."
13,Itaibigai,13 MARTINS VISIT.pdf,62,"Yes, sleep.",1,"['aigIa', '*', 'aitIi']",Thus sleep.
13,Itaibigai,13 MARTINS VISIT.pdf,63,"Steve said to his customer, you must sleep.",1,"['isaitaOgi', 'ao', 'bagi', 'ao', 'gA', '-sai', '-hIai']","(I heard that as has been mentioned,) the foreigner Steve spoke to his customer."
13,Itaibigai,13 MARTINS VISIT.pdf,63,"Steve said to his customer, you must sleep.",2,"['ao', 'aigI', 'aitA', '-hoi', '-xiI', '-haI']","""The foreigner [you, Martins] thus [should] intend to begin to sleep."""
13,Itaibigai,13 MARTINS VISIT.pdf,64,You go to sleep.,1,"['ao', 'aIta', '-op', '-aixi', '-xai']",The foreigner goes to sleep.
13,Itaibigai,13 MARTINS VISIT.pdf,65,"He (Steve) said, ""Sleep.""",1,"['hi', 'gA', '-sai']","(As has been mentioned,) he [Steve] spoke."
13,Itaibigai,13 MARTINS VISIT.pdf,65,"He (Steve) said, ""Sleep.""",2,"['ao', 'aItai']","""The foreigner [you, Martins] sleep."""
13,Itaibigai,13 MARTINS VISIT.pdf,66,By day you go.,1,"['*', 'his', '-O', 'iig', '-Aop', '-aAti']",Leave by day.
13,Itaibigai,13 MARTINS VISIT.pdf,67,The Brazilian is drunk.,1,"['ao', 'piahoi', '*', '-koI']",The foreigner [is] drunk!
13,Itaibigai,13 MARTINS VISIT.pdf,68,"Yes, he is drunk.",1,"['ao', 'piahoi', '*', '-xi', '-sai', '-hIai', '-isai']","(I heard that as has been mentioned,) the foreigner [is] drunk."
13,Itaibigai,13 MARTINS VISIT.pdf,69,The Brazilian sleeps.,1,"['ao', 'aItii', '-xai']",The foreigner sleeps.
13,Itaibigai,13 MARTINS VISIT.pdf,70,"Yes, he will sleep.",1,"['ao', 'aigIa', 'aitA', '-hoI']",Thus the foreigner goes to sleep.
13,Itaibigai,13 MARTINS VISIT.pdf,71,You are drunk!,1,"['gIxaI', 'piahoI', '*']",You [are] drunk.
13,Itaibigai,13 MARTINS VISIT.pdf,72,The Brazilian is out of his head.,1,"['ao', 'AabahIo', '*', '-xi', '-sai', '-hIaga']","(I heard that as has been mentioned,) the foreigner is crazy."
13,Itaibigai,13 MARTINS VISIT.pdf,73,"He (Isabi) says, ""He speaks out of his head.""",1,"['hi', 'gA', '-sai']","(As has been mentioned,) he [Xisaabi] spoke."
13,Itaibigai,13 MARTINS VISIT.pdf,73,"He (Isabi) says, ""He speaks out of his head.""",2,"['ao', 'Aaba', 'hoa', '-A', '-ti']",The foreigner talks crazy.
13,Itaibigai,13 MARTINS VISIT.pdf,74,He is out of his head.,1,"['ao', 'AabahIo', '*', '-xi']",The foreigner [is] crazy.
13,Itaibigai,13 MARTINS VISIT.pdf,75,Steve's customer speaks that way.,1,"['ao', 'bagi', 'ahoa', '-i', '-xi', '-sai', '-hIai', '-xi']","(I heard that as has been mentioned,) the foreigner's [Steve's] customer talks."
13,Itaibigai,13 MARTINS VISIT.pdf,76,He is drunk.,1,"['*', 'piahoA', '*', '-haxai']",He is drunk.
13,Itaibigai,13 MARTINS VISIT.pdf,77,Martins drinks lots of whiskey.,1,"['*', 'pi', 'ti', '-baI', 'batIo']",Martins drinks liquid [whiskey]!
13,Itaibigai,13 MARTINS VISIT.pdf,78,"He (Isabi), said, ""He sleeps.""",1,"['hi', 'gA', '-sai']","(As has been mentioned,) he [Xisaabi] spoke."
13,Itaibigai,13 MARTINS VISIT.pdf,78,"He (Isabi), said, ""He sleeps.""",2,"['ao', 'aItIi', '-xai']","""The foreigner sleeps."""
13,Itaibigai,13 MARTINS VISIT.pdf,79,"Steve said to his customer, You will stay and sleep there!",1,"['isaitaOgi', 'ao', 'bagi', 'ao', 'gA', '-sai', '-hIai']","(I heard that as has been mentioned,) the foreigner Steve spoke to his customer."
13,Itaibigai,13 MARTINS VISIT.pdf,79,"Steve said to his customer, You will stay and sleep there!",2,['aOxiai'],"""There"""
13,Itaibigai,13 MARTINS VISIT.pdf,79,"Steve said to his customer, You will stay and sleep there!",3,"['ao', 'gA', '-sai', '-hIai']","(I heard that as has been mentioned,) the foreinger [Steve] spoke."
13,Itaibigai,13 MARTINS VISIT.pdf,79,"Steve said to his customer, You will stay and sleep there!",4,"['gIx', 'aitA', '-hoI', '-xiig', '-aAti']","""You must continue to go to sleep!"""
13,Itaibigai,13 MARTINS VISIT.pdf,80,By day ... Martins you are drunk.,1,"['his', '-O', 'batIo', 'gIxai', 'piahoi', '*', '-koI']",By day ... Martins you [are] drunk!
13,Itaibigai,13 MARTINS VISIT.pdf,81,He sleeps with us.,1,"['ao', 'aItIi']",The foreigner sleeps.
13,Itaibigai,13 MARTINS VISIT.pdf,81,He sleeps with us.,2,"['ao', 'aItI', '-sai']","(As has been mentioned,) the foreigner sleeps."
13,Itaibigai,13 MARTINS VISIT.pdf,82,You will stay and sleep!,1,"['*', 'aitA', '-hoI', '-xiig', '-aAti']",[You] must continue to go to sleep!
13,Itaibigai,13 MARTINS VISIT.pdf,83,"Well, that same night, Steves customer nearly went away.",1,"['hi', 'aigIa', 'ao', 'ahoao', 'o', 'aIsigIai', 'ao', 'bagi', 'Aba', '-xAagI']","Thus, [that] same night, the foreigner [Martins], the foreigner's [Steve's] customer nearly went away."
14,Itaibigai,14 MIGIXISTI DIES.pdf,1,Bigixisitisi has a different kind of sickness.,1,"['bigIxisItisi', 'hi', 'baAbi', 'kapiOxiai', '*']",Bigixisitisi [has] another [a different kind of] sickness.
14,Itaibigai,14 MIGIXISTI DIES.pdf,2,What is his sickness.,1,"['hi', 'baAb', '*', '-oxoi']",Is he sick?
14,Itaibigai,14 MIGIXISTI DIES.pdf,3,Well Apais husband is already nearly dead.,1,"['hi', 'aigIa', 'ko', 'ApaI', 'I', 'kagi', 'hi', 'aoa', 'bAbai']",Apai's husband [Bigixisitisi] nearly died.
14,Itaibigai,14 MIGIXISTI DIES.pdf,4,He had the unknown sickness.,1,"['hi', 'AbahIoxio', '*', '-xoi', '-hI']",Did he [have] the unknown sickness?
14,Itaibigai,14 MIGIXISTI DIES.pdf,5,Well then he was dead.,1,"['hi', 'aigIa', 'koaI', '-si', '-aihIai']",(I heard that) thus he was dead.
14,Itaibigai,14 MIGIXISTI DIES.pdf,6,Not many days passed before Bigixiaitisi died.,1,"['*', 'soxOi', 'ti', '-kab', '-Ao', 'koaI', '-so', '-xai', 'bigIxisItisi']",Bigixisitisi died not many days ago.
14,Itaibigai,14 MIGIXISTI DIES.pdf,7,Linda was not here.,1,"['*', 'ab', '*', '-I', 'ioitAbi']",Linda [was] not [here].
14,Itaibigai,14 MIGIXISTI DIES.pdf,8,She was not here.,1,"['hi', 'ab', 'aI']",She was not [here].
14,Itaibigai,14 MIGIXISTI DIES.pdf,9,I (the speaker) said Linda is not here.,1,"['ti', 'xaigIa', 'ga', 'xai', 'ai']",Thus I [the speaker] spoke.
14,Itaibigai,14 MIGIXISTI DIES.pdf,9,I (the speaker) said Linda is not here.,2,"['hi', 'ab', '*', '-i', '-kaAh', '-aaga']",She [Linda] is not [here].
14,Itaibigai,14 MIGIXISTI DIES.pdf,10,He is dead now.,1,"['hi', 'oaI', '-xi', 'pixAi']",He is dead now.
15,Tisahai,15 OPISI GETS A DOG.pdf,1,Opisi put the dog into the canoe.,1,"['Xopisi', 'Isi', 'hiabOi', '-sai', '-hIai']","(I heard that as has been mentioned,) Xopisi put the animal [dog] into [the canoe]."
15,Tisahai,15 OPISI GETS A DOG.pdf,2,"He said, ""Toohio get the dog.""",1,"['hi', 'gA', '-sai', '-hIai']","(I heard that as has been mentioned,) he [Xopisi] spoke."
15,Tisahai,15 OPISI GETS A DOG.pdf,2,"He said, ""Toohio get the dog.""",2,"['toOhio', 'Is', 'oAg', '-aI', '-tahA', '-io']","""Toohio came again to get the animal [dog]."""
15,Tisahai,15 OPISI GETS A DOG.pdf,3,Put the dog into the canoe.,1,"['*', 'Isi', 'hiabOi', '-haI', '-isai']","(As has been mentioned,) [he] put the animal into [the canoe]."
15,Tisahai,15 OPISI GETS A DOG.pdf,4,Martins did not remember to take the dog just now.,1,"['ao', 'batIo', 'ao', 'Is', 'obaIb', '-ab', '-A', '-iIg', '-AhA', 'tAio', 'ao', 'aigIa']",Because the foreigner Martins thus was certainly still forgetting his animal [dog].
15,Tisahai,15 OPISI GETS A DOG.pdf,5,"He (Opisi) said, ""Toohio put the dog in the canoe.""",1,"['hi', 'gA', '-sai', '-hIai']","(I heard that as has been mentioned,) he [Xopisi] spoke."
15,Tisahai,15 OPISI GETS A DOG.pdf,5,"He (Opisi) said, ""Toohio put the dog in the canoe.""",2,"['toOhio', '*', 'Isi', 'hiabO', 'gi']","""Toohio, you put the animal into [the canoe]."""
15,Tisahai,15 OPISI GETS A DOG.pdf,6,It will also go with you.,1,"['I', 'pio', 'op', '-Ai', '-xiig', '-I', '-haI', '-isai', '-hIai']","(I heard that as has been mentioned,) the animal will also still be going."
15,Tisahai,15 OPISI GETS A DOG.pdf,7,"He (Opisi) said to Isabi, ""I can't hunt.""",1,"['Xisaabi', 'hi', 'aigIa', 'hi', 'gA', '-sai', '-hIai']","(I heard that as has been mentioned,) he thus spoke [to] Xisaabi."
15,Tisahai,15 OPISI GETS A DOG.pdf,8,"Toohio, come and get the dog.",1,"['toOhio', '*', 'Isi', 'hiabO', '-gaAti', '-isai', '-hIai']","(I heard that as has been mentioned,) Toohio, [you] must put the animal [dog] in [the canoe]."
15,Tisahai,15 OPISI GETS A DOG.pdf,9,"Well the Brazilian forgot the dog, Opisi said.",1,"['hi', 'aigIa', 'ao', 'Is', 'obaIb', '-aI']",Well the foreigner forgot the animal [dog].
15,Tisahai,15 OPISI GETS A DOG.pdf,9,"Well the Brazilian forgot the dog, Opisi said.",2,"['*', 'gA', '-sai', '-hIai']","(I heard that as has been mentioned,) [Xopisi] spoke."
15,Tisahai,15 OPISI GETS A DOG.pdf,10,Itaibigai has just put the dog in the canoe.,1,"['itaIbIgai', 'hi', 'aigIa', 'Isi', 'hiabOi', '-sai', '-hI', '-aaga', '-hA']",Did Xitaibigai thus certainly put the animal [dog] in [the canoe] (as has been mentioned)?
15,Tisahai,15 OPISI GETS A DOG.pdf,11,"Opisi said, put the dog with you in the canoe.",1,"['hi', 'gA', '-sai', '-hIai']","(I heard that as has been mentioned,) he spoke."
15,Tisahai,15 OPISI GETS A DOG.pdf,11,"Opisi said, put the dog with you in the canoe.",2,"['*', 'iOxio', 'Isi', 'hiabOi', '-haI']","""Put the animal away into [the canoe]."""
15,Tisahai,15 OPISI GETS A DOG.pdf,12,Toohio you take the dog and go.,1,"['toOhio', '*', 'Is', 'iig', '-aOp', '-ai', '-xiig', '-i', '-haI', '-isai', '-hIai']","Toohio, go and continue to carry the animal [dog] (as I have heard and has been mentioned)."
15,Tisahai,15 OPISI GETS A DOG.pdf,13,Well she put the dog in the canoe.,1,"['hi', 'aigIa', 'Isi', 'hiabOi', '-sai', '-hIai']","(I heard that as has been mentioned,) she thus put the animal [in the canoe]."
15,Tisahai,15 OPISI GETS A DOG.pdf,14,The Brazilian should not have beat the dog.,1,"['ai', 'ao', 'Is', 'aog', '-I', '-xai', '-sahaI', 'aoI', 'Isi']","Well, the foreigner mustn't beat the animal, his animal."
15,Tisahai,15 OPISI GETS A DOG.pdf,15,Well when the Brazilian took the dog he fell.,1,"['ao', 'aigIa', 'hi', 'aigIa', 'sI', 'ig', '-Ao']",Thus the foreigner took the animal.
15,Tisahai,15 OPISI GETS A DOG.pdf,15,Well when the Brazilian took the dog he fell.,2,"['*', 'bAob', '-iig', '-A', '-hA']",He continued to fall.
15,Tisahai,15 OPISI GETS A DOG.pdf,16,He wanted to grab at the dog there.,1,"['*', 'Is', 'oa', '-b', '-a', '-og', '-A', 'gAi', '-aihI']",[He] wanted to grab at the animal there.
15,Tisahai,15 OPISI GETS A DOG.pdf,17,The Brazilian was going to take the dog.,1,"['ao', 'aigIa', 'hi', 'gIo', 'gaig', '-Ab', '-iig', '-aI', '-haxaI']",Thus the foreigner continued tying [up the dog in order to take it] with him.
15,Tisahai,15 OPISI GETS A DOG.pdf,18,He left the dog.,1,"['*', 'Is', 'obaIb', '-aI', '-gAhA', '-xaI']",[He] forgot the animal.
15,Tisahai,15 OPISI GETS A DOG.pdf,19,"Well, just as he was taking the dog he fell.",1,"['ao', 'aigIa', 'si', 'gAo']",Thus the foreinger took the animal.
15,Tisahai,15 OPISI GETS A DOG.pdf,19,"Well, just as he was taking the dog he fell.",2,"['*', 'bAob', '-iig', '-AhA', 'tigAo', 'XoibagA']","[But then he] continued to fall [at that] place, that's all."
15,Tisahai,15 OPISI GETS A DOG.pdf,20,Opisi then put the dog in the canoe.,1,"['Xopisi', 'hi', 'aigIa', 'Xopisi', 'Isi', 'hiabOi', '-sai', '-hIai']","(I heard that as has been mentioned,) thus Xopisi put the animal in [the canoe]."
