Word,File,WordStart,WordEnd,WordDur,CitePron,ActPron,S1,S1End,S1Dur,S2,S2End,S2Dur
tell,s3603b.words,160.95643700000002,161.28171,0.325273,tehl,tehl,t,161.05652800000001,0.100091,eh,161.208181,0.151653
pill,s3603b.words,162.747706,163.006205,0.258499,pihl,pihl,p,162.87063700000002,0.122931,ih,162.93152800000001,0.060890999999999994
pick,s3603b.words,192.180428,192.434438,0.25401,pihk,pihk,p,192.27443799999998,0.09401,ih,192.337552,0.063114
part,s3603b.words,224.88991299999998,225.21619700000002,0.326284,paart,paardx,p,225.02743700000002,0.137524,aa,225.133477,0.10604000000000001
ten,s3603b.words,259.499284,259.760088,0.260804,tehn,tehn,t,259.62452,0.125236,eh,259.706091,0.081571
time,s3603b.words,269.651338,270.11118799999997,0.45985,taym,taym,t,269.761188,0.10985,ay,270.008651,0.24746300000000002
tell,s3603b.words,285.90918700000003,286.147203,0.23801599999999998,tehl,tehl,t,286.03346400000004,0.124277,eh,286.106992,0.073528
take,s3603b.words,304.13518700000003,304.285187,0.15,teyk,teyk,t,304.165187,0.03,ey,304.245187,0.08
kind,s3603b.words,334.240188,334.461775,0.22158699999999998,kaynd,kaynx,k,334.326217,0.086029,ay,334.419217,0.09300000000000001
kind,s3603b.words,334.240188,334.461775,0.22158699999999998,kaynd,kaynx,k,334.326217,0.086029,ay,334.419217,0.09300000000000001
turn,s3603b.words,353.874217,354.07459900000003,0.200382,tern,tern,t,353.94018,0.065963,er,354.036686,0.096506
turn,s3603b.words,354.219359,354.531856,0.31249699999999997,tern,tern,t,354.398187,0.178828,er,354.508187,0.11
taught,s3701a.words,97.710938,97.960938,0.25,taat,taot,t,97.790938,0.08,ao,97.900938,0.11
come,s3701a.words,118.262875,118.432875,0.17,kahm,kahm,k,118.31589,0.053015,ah,118.362875,0.046985
kind,s3701a.words,186.58678600000002,186.72259,0.135804,kaynd,kay,k,186.639295,0.052509,ay,186.72259,0.08329500000000001
kind,s3701a.words,186.58678600000002,186.72259,0.135804,kaynd,kay,k,186.639295,0.052509,ay,186.72259,0.08329500000000001
time,s3701a.words,258.569625,258.759625,0.19,taym,taym,t,258.619625,0.05,ay,258.719625,0.1
keep,s3701a.words,278.3115,278.4815,0.17,kiyp,kiyp,k,278.4115,0.1,iy,278.4415,0.03
kind,s3701a.words,289.722416,289.972547,0.250131,kaynd,kah,k,289.915322,0.192906,ah,289.972547,0.057225
kind,s3701a.words,289.722416,289.972547,0.250131,kaynd,kah,k,289.915322,0.192906,ah,289.972547,0.057225
pick,s3701a.words,324.710875,324.890875,0.18,pihk,pihk,p,324.770875,0.06,ih,324.810875,0.04
time,s3701a.words,368.897764,369.31821,0.420446,taym,taym,t,368.965375,0.067611,ay,369.165375,0.2
came,s3701a.words,370.07524,370.298562,0.223322,keym,keym,k,370.168562,0.093322,ey,370.248562,0.08
tell,s3701a.words,370.868562,371.088562,0.22,tehl,tehl,t,370.898562,0.03,eh,371.058562,0.16
time,s3701a.words,380.999875,381.43107000000003,0.431195,taym,taym,t,381.079875,0.08,ay,381.329875,0.25
take,s3701a.words,416.533625,416.683625,0.15,teyk,teyk,t,416.563625,0.03,ey,416.653625,0.09
kind,s3701a.words,531.231492,531.478421,0.246929,kaynd,kaynd,k,531.340045,0.108553,ay,531.3992559999999,0.059211
kind,s3701a.words,531.231492,531.478421,0.246929,kaynd,kaynd,k,531.340045,0.108553,ay,531.3992559999999,0.059211
tail,s3701a.words,544.579375,545.049375,0.47,teyl,teyl,t,544.659375,0.0799999999999,ey,544.863508,0.20413299999999998
kind,s3701b.words,15.67425,15.887969,0.213719,kaynd,kaynx,k,15.778825,0.104575,ay,15.86614,0.087315
kind,s3701b.words,15.67425,15.887969,0.213719,kaynd,kaynx,k,15.778825,0.104575,ay,15.86614,0.087315
cat,s3701b.words,143.167124,143.707359,0.540235,kaet,kaetq,k,143.254692,0.087568,ae,143.586726,0.332034
cat,s3701b.words,145.770783,146.17519099999998,0.404408,kaet,kaetq,k,145.872999,0.102216,ae,146.122342,0.24934299999999998
time,s3701b.words,152.958279,153.678191,0.719912,taym,taym,t,153.09269799999998,0.134419,ay,153.495964,0.40326599999999996
poor,s3701b.words,179.920249,180.09025,0.17000099999999999,powr,puhr,p,180.000249,0.08,uh,180.060249,0.06
tend,s3701b.words,192.809813,193.02981200000002,0.21999899999999997,tehnd,tehnd,t,192.84981200000001,0.039999,eh,192.94981299999998,0.10000099999999999
put,s3701b.words,199.358749,199.601826,0.243077,puht,puhb,p,199.47716699999998,0.120066,uh,199.52829599999998,0.051129
put,s3701b.words,199.601826,199.845393,0.243567,puht,puhdx,p,199.756775,0.154949,uh,199.82011699999998,0.063342
time,s3701b.words,246.894802,247.13377000000003,0.23896799999999999,taym,taym,t,246.950374,0.055572,ay,247.06037400000002,0.11
cool,s3701b.words,259.246749,259.591264,0.344515,kuwl,kuwl,k,259.408591,0.161842,uw,259.50394900000003,0.095358
time,s3701b.words,293.406404,293.69162400000005,0.28522,taym,taym,t,293.45162400000004,0.045219999999999996,ay,293.641625,0.190001
come,s3701b.words,442.188364,442.804812,0.616448,kahm,kahm,k,442.29481200000004,0.106448,ah,442.64333,0.348518
come,s3701b.words,462.075775,462.28717,0.21139499999999997,kahm,kahm,k,462.151874,0.076099,ah,462.220534,0.06866
cool,s3702a.words,28.216732,28.506732,0.29,kuwl,kuwl,k,28.306732,0.09,uw,28.426732,0.12
time,s3702a.words,156.731231,156.964056,0.232825,taym,taym,t,156.78123100000002,0.05,ay,156.921547,0.140316
take,s3702a.words,160.63018300000002,160.834685,0.204502,teyk,teyk,t,160.732434,0.102251,ey,160.788294,0.05586
time,s3702a.words,161.087446,161.516765,0.42931899999999995,taym,taym,t,161.17476200000002,0.08731599999999999,ay,161.428294,0.25353200000000004
teach,s3702a.words,167.717387,167.94436100000001,0.22697399999999998,tiych,tiych,t,167.789231,0.071844,iy,167.869231,0.08
cause,s3702a.words,206.85278300000002,207.056142,0.20335899999999998,kaaz,kahz,k,206.957332,0.104549,ah,207.000857,0.043525
keep,s3702a.words,231.21169700000002,231.394377,0.18268,kiyp,kiyp,k,231.316794,0.105097,iy,231.358761,0.041967000000000004
two,s3702a.words,232.93849500000002,233.327967,0.389472,tuw,tuw,t,233.066794,0.128299,uw,233.327967,0.261173
tell,s3702a.words,261.258919,261.47649,0.21757100000000001,tehl,tehl,t,261.338919,0.08,eh,261.40411,0.065191
kind,s3702a.words,309.480117,309.592711,0.112594,kaynd,kaynx,k,309.534691,0.054574,ay,309.58007299999997,0.045382
kind,s3702a.words,309.480117,309.592711,0.112594,kaynd,kaynx,k,309.534691,0.054574,ay,309.58007299999997,0.045382
time,s3702a.words,368.42323799999997,368.527312,0.104074,taym,tay,t,368.471482,0.048244,ay,368.527312,0.05583
kind,s3702a.words,378.765132,378.925979,0.160847,kaynd,kaynx,k,378.850725,0.08559299999999999,ay,378.90932000000004,0.058595
kind,s3702a.words,378.765132,378.925979,0.160847,kaynd,kaynx,k,378.850725,0.08559299999999999,ay,378.90932000000004,0.058595
kind,s3702a.words,398.543995,398.735859,0.191864,kaynd,kaynx,k,398.645982,0.101987,ay,398.718626,0.072644
kind,s3702a.words,398.543995,398.735859,0.191864,kaynd,kaynx,k,398.645982,0.101987,ay,398.718626,0.072644
kind,s3702a.words,411.285419,411.444963,0.15954400000000002,kaynd,kaynx,k,411.365419,0.08,ay,411.415419,0.05
kind,s3702a.words,411.285419,411.444963,0.15954400000000002,kaynd,kaynx,k,411.365419,0.08,ay,411.415419,0.05
kind,s3702a.words,430.65388099999996,430.802725,0.148844,kaynd,kahnx,k,430.69241900000003,0.04,ah,430.772419,0.08
kind,s3702a.words,430.65388099999996,430.802725,0.148844,kaynd,kahnx,k,430.69241900000003,0.04,ah,430.772419,0.08
tight,s3702a.words,449.013892,449.255164,0.241272,tayt,taydx,t,449.076544,0.062652,ay,449.22873899999996,0.152195
time,s3702a.words,492.020558,492.46636399999994,0.44580600000000004,taym,taym,t,492.08654400000006,0.065986,ay,492.35947999999996,0.272936
told,s3702a.words,499.52859900000004,499.665317,0.136718,towld,tow,t,499.580927,0.053475999999999996,ow,499.665317,0.08438999999999999
time,s3702b.words,195.737438,196.25743799999998,0.52,taym,taym,t,195.78743799999998,0.05,ay,196.077437,0.28999899999999995
pay,s3702b.words,256.816573,257.06492799999995,0.24835500000000002,pey,pey,p,256.86427000000003,0.047697,ey,257.06492799999995,0.200658
tell,s3702b.words,417.688313,417.908312,0.21999899999999997,tehl,tehl,t,417.738313,0.05,eh,417.878312,0.139999
took,s3702b.words,494.51425,494.65425,0.14,tuhk,tuhk,t,494.59424900000005,0.079999,uh,494.624249,0.03
took,s3702b.words,496.92425,497.054249,0.129999,tuhk,tuhk,t,496.98425,0.06,uh,497.024249,0.039999
kill,s3702b.words,534.487625,534.907062,0.419437,kihl,kihl,k,534.617624,0.129999,ih,534.857624,0.24
kind,s3703a.words,13.536995000000001,13.656939000000001,0.11994400000000001,kaynd,kahnx,k,13.618681,0.081686,ah,13.638326999999999,0.019646
kind,s3703a.words,13.536995000000001,13.656939000000001,0.11994400000000001,kaynd,kahnx,k,13.618681,0.081686,ah,13.638326999999999,0.019646
two,s3703a.words,22.573185000000002,22.762408999999998,0.189224,tuw,tuw,t,22.694164,0.120979,uw,22.762408999999998,0.068245
tore,s3703a.words,37.371601,37.560824,0.189223,towr,taor,t,37.464661,0.09306,ao,37.529804,0.06514299999999999
part,s3703a.words,57.038853,57.289218999999996,0.250366,paart,paar,p,57.171688,0.13283499999999998,aa,57.24979200000001,0.07810399999999999
tell,s3703a.words,61.433384999999994,61.583474,0.150089,tehl,teh,t,61.530581000000005,0.097196,eh,61.581433999999994,0.050852999999999995
told,s3703a.words,109.87751499999999,110.020486,0.14297100000000001,towld,tahm,t,109.95314599999999,0.07396699999999999,ah,109.980259,0.027112999999999998
teach,s3703a.words,114.408275,114.65066599999999,0.242391,tiych,tiych,t,114.509358,0.101083,iy,114.58259199999999,0.07323400000000001
time,s3703a.words,122.947647,123.18694599999999,0.23929899999999998,taym,tehm,t,123.04563600000002,0.09798899999999999,eh,123.11268100000001,0.06704500000000001
come,s3703a.words,167.112275,167.28143400000002,0.169159,kahm,kahm,k,167.18447700000002,0.072202,ah,167.23089299999998,0.046416000000000006
talk,s3703a.words,185.347442,185.611594,0.264152,taak,taok,t,185.475422,0.12797999999999998,ao,185.552211,0.076789
talk,s3703a.words,185.673029,186.08973400000002,0.416705,taak,taok,t,185.73036100000002,0.05733200000000001,ao,185.95561,0.22524899999999998
put,s3703a.words,206.697858,206.859875,0.162017,puht,puh,p,206.790005,0.092147,uh,206.831982,0.041977
put,s3703a.words,207.192377,207.263022,0.070645,puht,puh,p,207.24561699999998,0.053239999999999996,uh,207.263022,0.017405
two,s3703a.words,207.83024,207.975626,0.145386,tuw,tuw,t,207.93672,0.10647999999999999,uw,207.975626,0.038906
teach,s3703a.words,256.062553,256.30451,0.241957,tiych,tiych,t,256.160784,0.098231,iy,256.21248399999996,0.0517
teach,s3703a.words,265.024294,265.275558,0.251264,tiych,tiych,t,265.13907,0.114776,iy,265.199042,0.059972000000000004
pay,s3703a.words,269.227744,269.446696,0.218952,pey,pey,p,269.353902,0.126158,ey,269.446696,0.092794
take,s3703a.words,431.85355599999997,432.068245,0.214689,teyk,teyk,t,431.937786,0.08423,ey,432.01579100000004,0.07800499999999999
pay,s3703a.words,452.51163499999996,452.720166,0.208531,pey,pey,p,452.61956200000003,0.107927,ey,452.720166,0.100604
pay,s3703a.words,458.373313,458.62042,0.24710700000000002,pey,pey,p,458.47331299999996,0.1,ey,458.619872,0.146559
two,s3703a.words,488.99789599999997,489.250875,0.252979,tuw,tuw,t,489.140875,0.142979,uw,489.250875,0.11
kind,s3703a.words,496.92892699999993,497.05013499999995,0.121208,kaynd,kahnx,k,497.016238,0.087311,ah,497.035755,0.019517
kind,s3703a.words,496.92892699999993,497.05013499999995,0.121208,kaynd,kahnx,k,497.016238,0.087311,ah,497.035755,0.019517
talk,s3703b.words,9.340521,9.571386,0.23086500000000001,taak,taok,t,9.393558,0.053037,ao,9.531868,0.13831
cool,s3703b.words,41.245558,41.631377,0.385819,kuwl,kuwl,k,41.37243,0.126872,uw,41.532583,0.160153
car,s3703b.words,163.36433200000002,163.54585600000001,0.181524,kaar,kaar,k,163.44245700000002,0.078125,aa,163.50105,0.05859299999999999
talk,s3703b.words,249.66914500000001,249.891274,0.222129,taak,taok,t,249.736008,0.066863,ao,249.8618,0.12579200000000001
take,s3703b.words,388.950872,389.178667,0.22779499999999997,teyk,teyk,t,389.034625,0.083753,ey,389.126537,0.091912
town,s3703b.words,391.03949500000004,391.32962000000003,0.290125,tawn,tawn,t,391.136956,0.097461,aw,391.30242200000004,0.165466
time,s3703b.words,432.82481399999995,433.07526500000006,0.25045100000000003,taym,taym,t,432.908986,0.084172,ay,433.035601,0.126615
time,s3703b.words,433.44026900000006,433.78162599999996,0.341357,taym,taym,t,433.530846,0.090661,ay,433.746166,0.21531999999999998
part,s3801a.words,91.080301,91.31926899999999,0.23896799999999999,paart,paartq,p,91.15727700000001,0.076976,aa,91.21816700000001,0.06089
time,s3801a.words,91.31926899999999,91.626,0.306731,taym,taym,t,91.404287,0.085018,ay,91.52148000000001,0.117193
park,s3801a.words,102.192307,102.49561700000001,0.30330999999999997,paark,paark,p,102.31179300000001,0.119486,aa,102.36694,0.055147
two,s3801a.words,109.81151100000001,110.031098,0.21958699999999998,tuw,tuw,t,109.936,0.12448900000000002,uw,110.031098,0.095098
two,s3801a.words,138.841018,139.069646,0.22862800000000003,tuw,tuw,t,138.969313,0.128295,uw,139.069646,0.100333
ten,s3801a.words,159.88769,160.207274,0.31958400000000003,tehn,tehn,t,160.019153,0.13146300000000002,eh,160.139937,0.12078399999999999
care,s3801a.words,162.294764,162.592815,0.298051,kehr,kehr,k,162.39993700000002,0.105173,eh,162.50782,0.10788299999999999
ten,s3801a.words,166.18868500000002,166.52753700000002,0.338852,tehn,tehn,t,166.29861699999998,0.10993199999999999,eh,166.41307700000002,0.11445999999999999
two,s3801a.words,180.782979,180.942769,0.15979000000000002,tuw,tuw,t,180.869107,0.086128,uw,180.942769,0.073662
come,s3801a.words,211.0065,211.3265,0.32,kahm,kahm,k,211.2065,0.2,ah,211.251256,0.044756
care,s3801a.words,260.951938,261.186915,0.234977,kehr,kehr,k,261.051938,0.1,eh,261.143258,0.09132
call,s3801a.words,284.713362,284.97781299999997,0.26445100000000005,kaal,kaol,k,284.810562,0.08768,ao,284.930562,0.12
course,s3801a.words,320.488872,320.892125,0.40325300000000003,kowrs,kaors,ao,320.682125,0.09,r,320.792125,0.11
put,s3801a.words,348.30545,348.52144,0.21599000000000002,puht,puht,p,348.409625,0.05,uh,348.492188,0.082563
tough,s3801a.words,360.359678,360.68711,0.327432,tahf,tahf,t,360.495625,0.14,ah,360.605625,0.11
call,s3801a.words,360.68711,361.025625,0.338515,kaal,kaol,ao,360.975625,0.16,l,361.025625,0.05
keep,s3801a.words,400.168225,400.623806,0.455581,kiyp,kiyp,k,400.378187,0.2,iy,400.548187,0.17
take,s3801a.words,416.283373,416.574812,0.291439,teyk,teyk,t,416.394812,0.1,ey,416.514812,0.12
came,s3801a.words,421.127813,421.344567,0.216754,keym,keym,k,421.187813,0.06,ey,421.29781299999996,0.11
take,s3801a.words,423.642844,423.921626,0.27878200000000003,teyk,teyk,t,423.737813,0.08,ey,423.85781299999996,0.12
court,s3801a.words,424.105517,424.450867,0.34535,kowrt,kaort,k,424.207813,0.102296,ao,424.317813,0.11
take,s3801a.words,432.900549,433.167091,0.266542,teyk,teyk,t,432.976875,0.06,ey,433.126875,0.15
take,s3801a.words,433.56230700000003,433.796875,0.23456799999999997,teyk,teyk,t,433.646875,0.07000000000010001,ey,433.766875,0.12
take,s3801a.words,439.199951,439.441217,0.24126599999999998,teyk,teyk,t,439.316875,0.09,ey,439.40499900000003,0.088124
take,s3801a.words,442.21914699999996,442.48923899999994,0.270092,teyk,teyk,t,442.33875,0.12,ey,442.43875,0.1
time,s3801a.words,449.846,450.13285199999996,0.286852,taym,taym,t,449.926,0.08,ay,450.026,0.1
tough,s3801a.words,452.686399,452.957992,0.271593,tahf,tahf,t,452.77468700000003,0.088288,ah,452.884687,0.11
tough,s3801a.words,459.63681299999996,459.87681299999997,0.24,tahf,tahf,t,459.706813,0.07,ah,459.796813,0.09
tell,s3801a.words,463.14103,463.407478,0.266448,tehl,tehl,t,463.23149000000006,0.09046,eh,463.31208300000003,0.080593
kind,s3801a.words,466.64464000000004,466.891816,0.24717600000000003,kaynd,kaan,k,466.725937,0.08,aa,466.815937,0.09
kind,s3801a.words,466.64464000000004,466.891816,0.24717600000000003,kaynd,kaan,k,466.725937,0.08,aa,466.815937,0.09
pay,s3801a.words,473.02025,473.44025,0.42,pey,pey,p,473.09025,0.07000000000010001,ey,473.44025,0.35
cost,s3801a.words,474.610597,475.05579900000004,0.44520200000000004,kaast,kaost,k,474.79025,0.13247899999999999,ao,474.94025,0.15
two,s3801a.words,485.89075,486.09075,0.2,tuw,tuw,t,486.01075,0.12,uw,486.09075,0.08
pay,s3801a.words,487.246046,487.44075,0.194704,pey,pey,p,487.33075,0.07000000000010001,ey,487.44075,0.11
care,s3801a.words,487.91075,488.144481,0.233731,kehr,kehr,k,487.99075,0.08,eh,488.08075,0.09
tight,s3801a.words,491.27637699999997,491.604959,0.32858200000000004,tayt,tayt,t,491.413437,0.1,ay,491.573437,0.16
kind,s3801a.words,542.222688,542.547659,0.324971,kaynd,kayn,k,542.402688,0.18,ay,542.502688,0.1
kind,s3801a.words,542.222688,542.547659,0.324971,kaynd,kayn,k,542.402688,0.18,ay,542.502688,0.1
kept,s3801a.words,544.741305,545.0822410000001,0.340936,kehpt,kehpt,k,544.852688,0.0899999999999,eh,545.012688,0.16
come,s3801a.words,580.382075,580.6515,0.269425,kahm,kahm,k,580.4915,0.110546,ah,580.5515,0.060000000000099994
top,s3801a.words,584.274675,584.624364,0.34968899999999997,taap,taap,t,584.3715,0.1,aa,584.5115,0.14
ten,s3801a.words,584.624364,584.877283,0.252919,tehn,tehn,t,584.6715,0.047136000000000004,eh,584.8215,0.15
pay,s3801a.words,587.38035,587.609562,0.229212,pey,pey,p,587.4615,0.07000000000010001,ey,587.609562,0.148062
call,s3801b.words,4.246714,4.505688,0.258974,kaal,kaol,k,4.365688,0.118974,ao,4.475688,0.11
tough,s3801b.words,21.695654,21.965688,0.270034,tahf,tahf,t,21.758471,0.062817,ah,21.885688000000002,0.127217
put,s3801b.words,36.418938,36.65273,0.233792,puht,puht,p,36.512565,0.092824,uh,36.583579,0.071014
put,s3801b.words,52.818780000000004,53.01065799999999,0.191878,puht,puhdx,p,52.929671,0.110891,uh,52.98775,0.058079
cap,s3801b.words,53.113443999999994,53.497817000000005,0.384373,kaep,kaep,k,53.21499,0.101546,ae,53.393779,0.178789
cap,s3801b.words,60.38372,60.774606999999996,0.390887,kaep,kaep,k,60.46417099999999,0.080451,ae,60.70475,0.240579
case,s3801b.words,61.90266999999999,62.408113,0.505443,keys,keys,k,62.004109,0.101439,ey,62.22475,0.22064099999999998
two,s3801b.words,79.847062,80.123299,0.276237,tuw,tuw,t,79.939052,0.09199,uw,80.123299,0.184247
ten,s3801b.words,99.03185500000001,99.362448,0.33059299999999997,tehn,tehn,t,99.134663,0.102808,eh,99.27018299999999,0.13552
paid,s3801b.words,124.70271000000001,125.07205900000001,0.369349,peyd,peyd,p,124.84531100000001,0.142601,ey,125.02600100000001,0.18069000000000002
take,s3801b.words,132.750268,133.027875,0.277607,teyk,teyk,t,132.832833,0.082565,ey,132.977875,0.145042
take,s3801b.words,134.843695,135.077875,0.23418000000000003,teyk,teyk,t,134.921821,0.078126,ey,135.047875,0.126054
put,s3801b.words,139.254269,139.47544,0.221171,puht,puht,p,139.37251799999999,0.118249,uh,139.44287,0.070352
take,s3801b.words,143.31874299999998,143.602754,0.284011,teyk,teyk,t,143.383883,0.06514,ey,143.56175,0.177867
course,s3801b.words,149.04175,149.41175,0.37,kowrs,kaors,k,149.141023,0.099273,ao,149.26175,0.120727
course,s3801b.words,149.974824,150.295314,0.32049,kowrs,kaors,k,150.043873,0.069049,ao,150.136372,0.092499
take,s3801b.words,153.165415,153.458552,0.293137,teyk,teyk,t,153.235773,0.070358,ey,153.386898,0.151125
ten,s3801b.words,153.941901,154.34175,0.39984899999999995,tehn,tehn,t,154.107358,0.165457,eh,154.278025,0.170667
take,s3801b.words,159.180548,159.45280400000001,0.272256,teyk,teyk,t,159.233933,0.053385,ey,159.373333,0.1394
